"Fund ID","Department ID","Program ID","Account ID","Fund","Department","Description","Actuals 2016","Actuals 2017"
1001,41300,170,520522,"General Fund","Finance","Social Security Expense","-7,519","-"
1001,41300,171,520522,"General Fund","Finance","Social Security Expense","-9,889",-58
1001,41300,175,520522,"General Fund","Finance","Social Security Expense",-12,"-"
1001,41300,101,520523,"General Fund","Finance","Medicare Expense","-4,721","-8,536"
1001,41300,170,520523,"General Fund","Finance","Medicare Expense","-1,758","-"
1001,41300,171,520523,"General Fund","Finance","Medicare Expense","-2,313",-14
1001,41300,175,520523,"General Fund","Finance","Medicare Expense",-3,"-"
1001,41300,101,520527,"General Fund","Finance","IMRF Contributions","-92,165","-87,996"
1001,41300,170,520527,"General Fund","Finance","IMRF Contributions","-17,185","-"
1001,41300,171,520527,"General Fund","Finance","IMRF Contributions","-24,637",-133
1001,41300,175,520527,"General Fund","Finance","IMRF Contributions",-30,"-"
1001,41300,101,520999,"General Fund","Finance","Grant Admin. - Benefits",460,345
1001,41300,101,530650,"General Fund","Finance","Conferences Training",-439,"-2,955"
1001,41300,101,530654,"General Fund","Finance","Collection Agency Expense","-43,241","-37,893"
1001,41300,101,530658,"General Fund","Finance","Temporary Services","-50,439","-127,870"
1001,41300,101,530666,"General Fund","Finance","Closing Fees","-3,042","-"
1001,41300,101,530667,"General Fund","Finance","External Support","-22,865","-32,779"
1001,41300,101,530668,"General Fund","Finance","ADP Payroll Services","-203,991","-238,827"
1001,41300,171,530668,"General Fund","Finance","ADP Payroll Services","-3,070","-"
1001,41300,101,530670,"General Fund","Finance","Audit Service Fees","-49,960","-53,879"
1001,41300,101,530675,"General Fund","Finance","Bank Charges","-158,571","-123,597"
1001,41300,175,540690,"General Fund","Finance","Telecomminication Charges","-",-35
1001,41300,101,540692,"General Fund","Finance","Electricity","-2,284","-"
1001,41300,101,550601,"General Fund","Finance","Printing","-9,702","-9,672"
1001,41300,101,550602,"General Fund","Finance","Membership Dues","-2,779","-2,500"
1001,41300,101,550603,"General Fund","Finance","Postage","-3,569","-3,124"
1001,41300,101,550605,"General Fund","Finance","Travel & Mileage Reimbursement",-24,-276
1001,41300,101,550606,"General Fund","Finance","Books & Subscriptions","-1,816",-100
1001,41300,101,550652,"General Fund","Finance","Legal Postings and Doc. Fees","-1,482","-1,537"
1001,41300,101,550656,"General Fund","Finance","Miscellaneous Expense",-14,-17
1001,41300,101,550663,"General Fund","Finance","Software License Updates","-6,593","-12,049"
1001,41300,101,560616,"General Fund","Finance","Toner Cartridges",-70,-250
1001,41300,101,560617,"General Fund","Finance","Paper Supply","-21,183","-17,786"
1001,41300,101,560620,"General Fund","Finance","Office Supplies","-1,436","-5,567"
1001,41300,171,560620,"General Fund","Finance","Office Supplies","-2,338",-346
1001,41300,101,560623,"General Fund","Finance","Cleaning Supplies","-",-100
1001,41300,101,560625,"General Fund","Finance","Clothing","-",-477
1001,41300,101,560631,"General Fund","Finance","Operational Supplies",-793,"-"
1001,41300,101,560638,"General Fund","Finance","Special Events",-140,"-"
1001,41300,101,560655,"General Fund","Finance","Reimbursements",-15,"-"
1001,41300,101,560670,"General Fund","Finance","Equipment Rental","-53,623","-47,392"
1001,41300,615,570132,"General Fund","Finance","Animal Control Facility","-46,600","-46,600"
1001,41300,171,570711,"General Fund","Finance","Software",-332,"-"
1001,41300,101,591825,"General Fund","Finance","Transfer To Debt Service Fund","-555,768","-500,000"
1001,41300,101,591826,"General Fund","Finance","Transfer To Sir Fund","-","-"
1001,41300,101,591833,"General Fund","Finance","Transfer To E911 Fund","-1,077,000","-"
1001,41300,101,591860,"General Fund","Finance","Transfer To Parking","-60,000","-40,000"
1001,41300,101,591895,"General Fund","Finance","Transfer To Cip Fund","-1,150,008","-"
1001,42500,101,510501,"General Fund","FIRE - Admin","Regular Salaries","-473,827","-464,138"
1001,42500,101,510503,"General Fund","FIRE - Admin","Overtime","-10,031","-"
1001,42500,101,520520,"General Fund","FIRE - Admin","Life Insurance Expense",-332,-372
1001,42500,101,520521,"General Fund","FIRE - Admin","Health Insurance Expense","-67,680","-75,690"
1001,42500,101,520522,"General Fund","FIRE - Admin","Social Security Expense","-3,031","-3,067"
1001,42500,101,520523,"General Fund","FIRE - Admin","Medicare Expense","-4,714","-4,316"
1001,42500,101,520525,"General Fund","FIRE - Admin","Fire Pension Contributions","-","-"
1001,42500,400,520525,"General Fund","FIRE - Admin","Fire Pension Contributions","-3,779,495","-5,876,126"
1001,42500,101,520526,"General Fund","FIRE - Admin","Dental Insurance Expense",-541,-700
1001,42500,101,520527,"General Fund","FIRE - Admin","IMRF Contributions","-7,770","-7,798"
1001,42500,101,530650,"General Fund","FIRE - Admin","Conferences Training","-5,432","-4,750"
1001,42500,101,530667,"General Fund","FIRE - Admin","External Support","-45,047","-49,838"
1001,42500,101,550601,"General Fund","FIRE - Admin","Printing",-236,-454
1001,42500,101,550602,"General Fund","FIRE - Admin","Membership Dues","-11,418","-11,422"
1001,42500,101,550603,"General Fund","FIRE - Admin","Postage","-1,519","-1,523"
1001,42500,101,550671,"General Fund","FIRE - Admin","Office Machine Service","-3,699","-3,500"
1001,42500,101,560620,"General Fund","FIRE - Admin","Office Supplies","-3,570","-3,410"
1001,42500,101,560625,"General Fund","FIRE - Admin","Clothing",-994,"-1,355"
1001,42500,101,560638,"General Fund","FIRE - Admin","Special Events","-1,277","-1,200"
1001,42510,101,510501,"General Fund","FIRE - Operations","Regular Salaries","-5,625,799","-5,656,226"
1001,42510,101,510503,"General Fund","FIRE - Operations","Overtime","-493,382","-630,259"
1001,42510,101,510510,"General Fund","FIRE - Operations","Sick Time Payout","-31,554","-40,704"
1001,42510,101,510516,"General Fund","FIRE - Operations","FD 7G Pay","-159,735","-150,538"
1001,42510,101,510519,"General Fund","FIRE - Operations","Vacation Time Payout","-9,299","-30,778"
1001,42510,101,510521,"General Fund","FIRE - Operations","Holiday Pay","-98,033","-96,050"
1001,42510,101,520515,"General Fund","FIRE - Operations","Health Insurance Opt Out","-13,390","-11,403"
1001,42510,101,520520,"General Fund","FIRE - Operations","Life Insurance Expense","-5,369","-5,580"
1001,42510,101,520521,"General Fund","FIRE - Operations","Health Insurance Expense","-1,124,475","-1,034,358"
1001,42510,101,520522,"General Fund","FIRE - Operations","Social Security Expense","-9,941","-9,296"
1001,42510,101,520523,"General Fund","FIRE - Operations","Medicare Expense","-82,342","-85,945"
1001,42510,101,520526,"General Fund","FIRE - Operations","Medicare Expense","-1,263","-"
1001,42510,101,530660,"General Fund","FIRE - Operations","General Contractuals","-13,527","-16,939"
1001,42510,101,530675,"General Fund","FIRE - Operations","Bank Charges",-777,-390
1001,42510,101,530681,"General Fund","FIRE - Operations","WSCDC Contract","-","-803,705"
1001,42510,101,550673,"General Fund","FIRE - Operations","Repairs","-12,842","-14,320"
1001,42510,101,540690,"General Fund","FIRE - Operations","Telecommunication Charges","-","-15,564"
1001,42510,101,560625,"General Fund","FIRE - Operations","Clothing","-78,575","-80,124"
1001,42510,101,560630,"General Fund","FIRE - Operations","Operational Supplies","-20,744","-18,027"
1001,42510,101,560631,"General Fund","FIRE - Operations","Operational Supplies","-1,419",-420
1001,42510,101,570710,"General Fund","FIRE - Operations","Equipment","-11,855","-20,495"
1001,42510,101,570720,"General Fund","FIRE - Operations","Computer Equipment","-","-13,659"
1001,42520,101,530660,"General Fund","FIRE - EMS","General Contractuals","-6,940","-6,765"
1001,42520,101,550601,"General Fund","FIRE - EMS","Printing",-376,-400
1001,42520,101,550602,"General Fund","FIRE - EMS","Membership Dues",-471,-343
1001,42520,101,550673,"General Fund","FIRE - EMS","Repairs","-2,000","-1,661"
1001,42520,101,560630,"General Fund","FIRE - EMS","Small Tools","-18,612","-"
1001,42520,101,560631,"General Fund","FIRE - EMS","Operational Supplies","-1,508","-23,994"
1001,42520,101,570710,"General Fund","FIRE - EMS","Equipment","-2,974","-1,226"
1001,42520,101,580700,"General Fund","FIRE - EMS","Bad Debt Expense","-31,897","-"
1001,42530,101,530650,"General Fund","FIRE - Prev. and Inv.","Conferences Training",267,"-"
1001,42530,101,550602,"General Fund","FIRE - Prev. and Inv.","Membership Dues","-1,875","-1,520"
1001,42530,101,550673,"General Fund","FIRE - Prev. and Inv.","Repairs",-954,"-1,000"
1001,42530,101,560630,"General Fund","FIRE - Prev. and Inv.","Small Tools","-1,919","-1,211"
1001,42530,101,560631,"General Fund","FIRE - Prev. and Inv.","Bad Debt Expense",-96,"-"
1001,42540,101,530650,"General Fund","FIRE - Training and Public Ed.","Conferences Training","-27,404","-39,538"
1001,42540,101,550601,"General Fund","FIRE - Training and Public Ed.","Printing",-496,-310
1001,42540,101,550602,"General Fund","FIRE - Training and Public Ed.","Membership Dues",-66,-339
1001,42540,101,550673,"General Fund","FIRE - Training and Public Ed.","Repairs","-2,392","-2,277"
1001,42540,101,560630,"General Fund","FIRE - Training and Public Ed.","Small Tools","-11,404","-1,419"
1001,42540,101,560631,"General Fund","FIRE - Training and Public Ed.","Operational Supplies","-","-11,008"
1001,42540,101,560638,"General Fund","FIRE - Training and Public Ed.","Special Events","-2,446",-660
1001,41040,101,510501,"General Fund","Information Technology","Regular Salaries","-590,310","-485,339"
1001,41040,101,510503,"General Fund","Information Technology","Overtime",-251,-20
1001,41040,101,510506,"General Fund","Information Technology","Equip Allow (Auto,Phone,Tools)",-994,"-1,011"
1001,41040,101,510519,"General Fund","Information Technology","Vacation Time Payout","-1,932","-5,733"
1001,41040,101,520515,"General Fund","Information Technology","Health Insurance Opt-out","-",-36
1001,41040,101,520520,"General Fund","Information Technology","Life Insurance Expense",-728,-744
1001,41040,101,520521,"General Fund","Information Technology","Health Insurance Expense","-159,258","-153,262"
1001,41040,101,520522,"General Fund","Information Technology","Social Security Expense","-33,971","-28,388"
1001,41040,101,520523,"General Fund","Information Technology","Medicare Expense","-7,964","-6,639"
1001,41040,101,520527,"General Fund","Information Technology","IMRF Contributions","-83,950","-68,321"
1001,41040,101,530650,"General Fund","Information Technology","Conferences Training","-2,351","-1,062"
1001,41040,101,530667,"General Fund","Information Technology","External Support","-76,010","-96,627"
1001,41040,101,540690,"General Fund","Information Technology","Telecommunication Charges","-121,707","-162,363"
1001,41040,101,540698,"General Fund","Information Technology","Computer Supplies","-3,603","-7,513"
1001,41040,101,540699,"General Fund","Information Technology","Hardware Maintenance","-34,939","-25,373"
1001,41040,101,550602,"General Fund","Information Technology","Membership Dues",-250,-300
1001,41040,101,550603,"General Fund","Information Technology","Postage",-222,-243
1001,41040,721,550603,"General Fund","Information Technology","Postage",-15,"-"
1001,41040,101,550605,"General Fund","Information Technology","Travel & Mileage Reimbursement","-","-"
1001,41040,101,550606,"General Fund","Information Technology","Books & Subscriptions","-","-"
1001,41040,101,550663,"General Fund","Information Technology","Software License Updates","-77,420","-205,182"
1001,41040,101,550671,"General Fund","Information Technology","Office Machine Service",-948,"-"
1001,41040,101,550672,"General Fund","Information Technology","Telephone Maintenance","-21,695","-20,588"
1001,41040,101,560620,"General Fund","Information Technology","Office Supplies","-1,606","-1,727"
1001,41040,101,560690,"General Fund","Information Technology","Contingency","-4,629","-"
1001,42400,101,510501,"General Fund","POLICE","Regular Salaries","-2,789,109","-588,201"
1001,42400,412,510501,"General Fund","POLICE","Regular Salaries","-5,582,146","-7,878,420"
1001,42400,421,510501,"General Fund","POLICE","Regular Salaries","-3,235,238","-3,359,321"
1001,42400,101,510503,"General Fund","POLICE","Overtime","-50,633","-18,536"
1001,42400,412,510503,"General Fund","POLICE","Overtime","-284,607","-695,664"
1001,42400,421,510503,"General Fund","POLICE","Overtime","-118,555","-236,321"
1001,42400,101,510508,"General Fund","POLICE","CTA Patrol Pay","-7,600","-3,198"
1001,42400,412,510508,"General Fund","POLICE","CTA Patrol Pay","-85,714","-57,430"
1001,42400,421,510508,"General Fund","POLICE","CTA Patrol Pay","-47,488","-29,579"
1001,42400,101,510509,"General Fund","POLICE","Comp Time Payout","-","-"
1001,42400,412,510509,"General Fund","POLICE","Comp Time Payout","-","-"
1001,42400,421,510509,"General Fund","POLICE","Comp Time Payout","-","-"
1001,42400,101,510514,"General Fund","POLICE","Court Time","-45,316","-1,484"
1001,42400,412,510514,"General Fund","POLICE","Court Time","-62,427","-107,181"
1001,42400,421,510514,"General Fund","POLICE","Court Time","-35,836","-31,318"
1001,42400,101,510999,"General Fund","POLICE","Grant Admin. - Salaries","56,915","-"
1001,42400,101,510510,"General Fund","POLICE","Sick Time Payout","-7,552","-"
1001,42400,412,510510,"General Fund","POLICE","Sick Time Payout","-40,783","-"
1001,42400,421,510510,"General Fund","POLICE","Sick Time Payout","-30,321",-361
1001,42400,101,510519,"General Fund","POLICE","Vacation Time Payout","-6,405","-4,973"
1001,42400,412,510519,"General Fund","POLICE","Vacation Time Payout",-263,"-12,276"
1001,42400,421,510519,"General Fund","POLICE","Vacation Time Payout","-","-20,736"
1001,42400,412,510521,"General Fund","POLICE","Holiday Pay",-161,"-"
1001,42400,101,520515,"General Fund","POLICE","Health Insurance Opt Out","-9,657","-6,511"
1001,42400,412,520515,"General Fund","POLICE","Health Insurance Opt Out","-15,086","-14,461"
