Fund ID,Department ID,Program ID,Account ID,Fund,Department,Description,Estimates 2022
5055,43760,101,520522,Environmental Services Fund,DPW - Environmental Services,Social Security Expense,"-6,769"
5055,43760,764,520522,Environmental Services Fund,DPW - Environmental Services,Social Security Expense,"-5,073"
5055,43760,797,520522,Environmental Services Fund,DPW - Environmental Services,Social Security Expense,"-4,402"
5055,43760,101,520523,Environmental Services Fund,DPW - Environmental Services,Medicare Expense,"-1,604"
5055,43760,764,520523,Environmental Services Fund,DPW - Environmental Services,Medicare Expense,"-1,186"
5055,43760,797,520523,Environmental Services Fund,DPW - Environmental Services,Medicare Expense,"-1,029"
5055,43760,101,520527,Environmental Services Fund,DPW - Environmental Services,IMRF Contributions,"-5,176"
5055,43760,764,520527,Environmental Services Fund,DPW - Environmental Services,IMRF Contributions,"-4,549"
5055,43760,797,520527,Environmental Services Fund,DPW - Environmental Services,IMRF Contributions,"-7,071"
5055,41300,101,444453,Environmental Services Fund,DPW - Environmental Services,Change in NPO,-
5055,43760,101,520528,Environmental Services Fund,DPW - Environmental Services,S125 Admin. Expenses,-
5055,41300,101,520900,Environmental Services Fund,DPW - Environmental Services,Change in NPO,-
5055,43760,101,530650,Environmental Services Fund,DPW - Environmental Services,Conferences Training,"-1,585"
5055,43760,796,530650,Environmental Services Fund,DPW - Environmental Services,Conferences Training,-
5055,43760,797,530650,Environmental Services Fund,DPW - Environmental Services,Conferences Training,-600
5055,43760,101,530660,Environmental Services Fund,DPW - Environmental Services,General Contractuals,"-3,330,000"
5055,43760,764,530660,Environmental Services Fund,DPW - Environmental Services,General Contractuals,"-184,000"
5055,43760,101,530667,Environmental Services Fund,DPW - Environmental Services,External Support,"-1,250"
5055,43760,796,530667,Environmental Services Fund,DPW - Environmental Services,External Support,-
5055,43760,101,550601,Environmental Services Fund,DPW - Environmental Services,Printing,-600
5055,43760,796,550601,Environmental Services Fund,DPW - Environmental Services,Printing,-
5055,43760,797,550601,Environmental Services Fund,DPW - Environmental Services,Printing,-
5055,43760,101,550602,Environmental Services Fund,DPW - Environmental Services,Membership Dues,"-1,200"
5055,43760,796,550602,Environmental Services Fund,DPW - Environmental Services,Membership Dues,-300
5055,43760,797,550602,Environmental Services Fund,DPW - Environmental Services,Membership Dues,-250
5055,43760,101,550603,Environmental Services Fund,DPW - Environmental Services,Postage,-300
5055,43760,797,550603,Environmental Services Fund,DPW - Environmental Services,Postage,-
5055,43760,101,560620,Environmental Services Fund,DPW - Environmental Services,Office Supplies,-
5055,43760,796,560620,Environmental Services Fund,DPW - Environmental Services,Office Supplies,-
5055,43760,797,560620,Environmental Services Fund,DPW - Environmental Services,Office Supplies,-
5055,43760,797,560625,Environmental Services Fund,DPW - Environmental Services,Clothing,-200
5055,43760,101,560631,Environmental Services Fund,DPW - Environmental Services,Operational Supplies,"-4,000"
5055,43760,764,560631,Environmental Services Fund,DPW - Environmental Services,Operational Supplies,-
5055,43760,795,560631,Environmental Services Fund,DPW - Environmental Services,Operational Supplies,-
5055,43760,796,560631,Environmental Services Fund,DPW - Environmental Services,Operational Supplies,"-5,000"
5055,43760,797,560631,Environmental Services Fund,DPW - Environmental Services,Operational Supplies,-
5055,43760,796,570667,Environmental Services Fund,DPW - Environmental Services,Grant Expenses,-
5055,43760,101,580599,Environmental Services Fund,DPW - Environmental Services,Legal Settlements - General,-
5055,43760,101,580700,Environmental Services Fund,DPW - Environmental Services,Bad Debt Expense,-
5055,43760,101,580899,Environmental Services Fund,DPW - Environmental Services,Depreciation Expense,-
5055,43760,101,591801,Environmental Services Fund,DPW - Environmental Services,Transfer To General Fund,-
5055,43760,101,591890,Environmental Services Fund,DPW - Environmental Services,Transfer To Other Funds,"-507,000"
5060,43770,101,510501,Parking Fund,DCS - Parking Services,Regular Salaries,"-321,902"
5060,43770,783,510501,Parking Fund,DCS - Parking Services,Regular Salaries,"-20,091"
5060,43770,784,510501,Parking Fund,DCS - Parking Services,Regular Salaries,"-48,793"
5060,43770,785,510501,Parking Fund,DCS - Parking Services,Regular Salaries,-
5060,43770,786,510501,Parking Fund,DCS - Parking Services,Regular Salaries,"-37,312"
5060,43770,787,510501,Parking Fund,DCS - Parking Services,Regular Salaries,"-83,235"
5060,43770,788,510501,Parking Fund,DCS - Parking Services,Regular Salaries,"-97,586"
5060,43770,793,510501,Parking Fund,DCS - Parking Services,Regular Salaries,"-102,074"
5060,43770,101,510503,Parking Fund,DCS - Parking Services,Overtime,-
5060,43770,783,510503,Parking Fund,DCS - Parking Services,Overtime,-
5060,43770,784,510503,Parking Fund,DCS - Parking Services,Overtime,-
5060,43770,785,510503,Parking Fund,DCS - Parking Services,Overtime,-
5060,43770,786,510503,Parking Fund,DCS - Parking Services,Overtime,"-3,000"
5060,43770,787,510503,Parking Fund,DCS - Parking Services,Overtime,-
5060,43770,788,510503,Parking Fund,DCS - Parking Services,Overtime,-
5060,43770,793,510503,Parking Fund,DCS - Parking Services,Overtime,"-3,000"
5060,43770,101,510506,Parking Fund,DCS - Parking Services,"Equip Allow (Auto,Phone,Tools)",-
5060,43770,101,510509,Parking Fund,DCS - Parking Services,Comp Time Payout,-
5060,43770,793,510509,Parking Fund,DCS - Parking Services,Comp Time Payout,-
5060,43770,101,510515,Parking Fund,DCS - Parking Services,Comp Time,-
5060,43770,793,510515,Parking Fund,DCS - Parking Services,Comp Time,-
5060,43770,101,510519,Parking Fund,DCS - Parking Services,Vacation Time Payout,-
5060,43770,793,510519,Parking Fund,DCS - Parking Services,Vacation Time Payout,-
5060,43770,101,510520,Parking Fund,DCS - Parking Services,Sick Time Payout,-
5060,43770,101,520515,Parking Fund,DCS - Parking Services,Health Insurance Opt Out,
5060,43770,101,520520,Parking Fund,DCS - Parking Services,Life Insurance Expense,-387
5060,43770,783,520520,Parking Fund,DCS - Parking Services,Life Insurance Expense,-33
5060,43770,784,520520,Parking Fund,DCS - Parking Services,Life Insurance Expense,-79
5060,43770,785,520520,Parking Fund,DCS - Parking Services,Life Insurance Expense,-
5060,43770,786,520520,Parking Fund,DCS - Parking Services,Life Insurance Expense,-60
5060,43770,787,520520,Parking Fund,DCS - Parking Services,Life Insurance Expense,-135
5060,43770,788,520520,Parking Fund,DCS - Parking Services,Life Insurance Expense,-158
5060,43770,793,520520,Parking Fund,DCS - Parking Services,Life Insurance Expense,-233
5060,43770,101,520521,Parking Fund,DCS - Parking Services,Health Insurance Expense,"-45,509"
5060,43770,783,520521,Parking Fund,DCS - Parking Services,Health Insurance Expense,"-3,685"
5060,43770,784,520521,Parking Fund,DCS - Parking Services,Health Insurance Expense,"-8,949"
5060,43770,785,520521,Parking Fund,DCS - Parking Services,Health Insurance Expense,-
5060,43770,786,520521,Parking Fund,DCS - Parking Services,Health Insurance Expense,"-6,844"
5060,43770,787,520521,Parking Fund,DCS - Parking Services,Health Insurance Expense,"-15,267"
5060,43770,788,520521,Parking Fund,DCS - Parking Services,Health Insurance Expense,"-17,899"
5060,43770,793,520521,Parking Fund,DCS - Parking Services,Health Insurance Expense,"-20,456"
5060,43770,101,520522,Parking Fund,DCS - Parking Services,Social Security Expense,"-19,210"
5060,43770,783,520522,Parking Fund,DCS - Parking Services,Social Security Expense,"-1,246"
5060,43770,784,520522,Parking Fund,DCS - Parking Services,Social Security Expense,"-3,025"
5060,43770,785,520522,Parking Fund,DCS - Parking Services,Social Security Expense,-
5060,43770,786,520522,Parking Fund,DCS - Parking Services,Social Security Expense,"-2,313"
5060,43770,787,520522,Parking Fund,DCS - Parking Services,Social Security Expense,"-5,161"
5060,43770,788,520522,Parking Fund,DCS - Parking Services,Social Security Expense,"-6,050"
5060,43770,793,520522,Parking Fund,DCS - Parking Services,Social Security Expense,"-6,329"
5060,43770,101,520523,Parking Fund,DCS - Parking Services,Medicare Expense,"-4,668"
5060,43770,783,520523,Parking Fund,DCS - Parking Services,Medicare Expense,-291
5060,43770,784,520523,Parking Fund,DCS - Parking Services,Medicare Expense,-707
5060,43770,785,520523,Parking Fund,DCS - Parking Services,Medicare Expense,-
5060,43770,786,520523,Parking Fund,DCS - Parking Services,Medicare Expense,-541
5060,43770,787,520523,Parking Fund,DCS - Parking Services,Medicare Expense,"-1,207"
5060,43770,788,520523,Parking Fund,DCS - Parking Services,Medicare Expense,"-1,415"
5060,43770,793,520523,Parking Fund,DCS - Parking Services,Medicare Expense,"-1,480"
5060,43770,101,520527,Parking Fund,DCS - Parking Services,IMRF Contributions,"-17,898"
5060,43770,783,520527,Parking Fund,DCS - Parking Services,IMRF Contributions,"-1,117"
5060,43770,784,520527,Parking Fund,DCS - Parking Services,IMRF Contributions,"-2,713"
5060,43770,785,520527,Parking Fund,DCS - Parking Services,IMRF Contributions,-
5060,43770,786,520527,Parking Fund,DCS - Parking Services,IMRF Contributions,"-2,075"
5060,43770,787,520527,Parking Fund,DCS - Parking Services,IMRF Contributions,"-4,628"
5060,43770,788,520527,Parking Fund,DCS - Parking Services,IMRF Contributions,"-5,426"
5060,43770,793,520527,Parking Fund,DCS - Parking Services,IMRF Contributions,"-5,675"
5060,43770,101,520528,Parking Fund,DCS - Parking Services,S125 Admin. Expenses,-
5060,43770,101,520900,Parking Fund,DCS - Parking Services,Change in NPO,-
5060,43770,101,530650,Parking Fund,DCS - Parking Services,Conferences Training,"-4,500"
5060,43770,793,530650,Parking Fund,DCS - Parking Services,Conferences Training,-
5060,43770,101,530658,Parking Fund,DCS - Parking Services,Temporary Services,"-13,500"
5060,43770,101,530660,Parking Fund,DCS - Parking Services,General Contractuals,"-91,000"
5060,43770,783,530660,Parking Fund,DCS - Parking Services,General Contractuals,"-134,600"
5060,43770,784,530660,Parking Fund,DCS - Parking Services,General Contractuals,"-260,775"
5060,43770,785,530660,Parking Fund,DCS - Parking Services,General Contractuals,"-50,000"
5060,43770,786,530660,Parking Fund,DCS - Parking Services,General Contractuals,"-220,674"
5060,43770,787,530660,Parking Fund,DCS - Parking Services,General Contractuals,"-106,884"
5060,43770,788,530660,Parking Fund,DCS - Parking Services,General Contractuals,"-568,475"
5060,43770,101,530667,Parking Fund,DCS - Parking Services,External Support,"-30,000"
5060,43770,788,530667,Parking Fund,DCS - Parking Services,External Support,-
5060,43770,101,530675,Parking Fund,DCS - Parking Services,Bank Charges,-
5060,43770,784,530675,Parking Fund,DCS - Parking Services,Bank Charges,"-15,000"
5060,43770,786,530675,Parking Fund,DCS - Parking Services,Bank Charges,"-40,000"
5060,43770,788,530675,Parking Fund,DCS - Parking Services,Bank Charges,"-35,000"
5060,43770,783,581804,Parking Fund,DCS - Parking Services,Penalties & Late Fees,-
5060,43770,784,581804,Parking Fund,DCS - Parking Services,Penalties & Late Fees,-
5060,43770,788,581804,Parking Fund,DCS - Parking Services,Penalties & Late Fees,-
5060,41300,169,530804,Parking Fund,DCS - Parking Services,Bond Paying Agent Fees,-
5060,43770,101,540657,Parking Fund,DCS - Parking Services,Property Taxes on Leased Lots,-
5060,43770,787,540657,Parking Fund,DCS - Parking Services,Property Taxes on Leased Lots,"-85,000"
5060,43770,783,540674,Parking Fund,DCS - Parking Services,Property Repair,-
5060,43770,784,540674,Parking Fund,DCS - Parking Services,Property Repair,"-12,500"
5060,43770,785,540674,Parking Fund,DCS - Parking Services,Property Repair,"-10,000"
5060,43770,786,540674,Parking Fund,DCS - Parking Services,Property Repair,"-20,000"
5060,43700,787,540674,Parking Fund,DCS - Parking Services,Property Repair,-
5060,43770,787,540674,Parking Fund,DCS - Parking Services,Property Repair,"-25,000"
5060,43770,788,540674,Parking Fund,DCS - Parking Services,Property Repair,"-18,500"
5060,43770,783,540691,Parking Fund,DCS - Parking Services,Water Charges,-
5060,43770,784,540691,Parking Fund,DCS - Parking Services,Water Charges,-500
5060,43770,788,540691,Parking Fund,DCS - Parking Services,Water Charges,"-1,000"
5060,43770,783,540692,Parking Fund,DCS - Parking Services,Electricity,"-12,000"
5060,43770,784,540692,Parking Fund,DCS - Parking Services,Electricity,"-30,000"
5060,43770,787,540692,Parking Fund,DCS - Parking Services,Electricity,"-4,000"
5060,43770,788,540692,Parking Fund,DCS - Parking Services,Electricity,"-50,000"
5060,43770,788,540693,Parking Fund,DCS - Parking Services,Natural Gas,"-3,500"
5060,43770,787,540707,Parking Fund,DCS - Parking Services,Lot Rental Reimbursement,"-6,500"
5060,43770,793,550601,Parking Fund,DCS - Parking Services,Printing,"-20,000"
5060,43770,101,550602,Parking Fund,DCS - Parking Services,Membership Dues,-
5060,43770,101,550603,Parking Fund,DCS - Parking Services,Postage,-
5060,43770,793,550603,Parking Fund,DCS - Parking Services,Postage,"-15,000"
5060,43770,101,550605,Parking Fund,DCS - Parking Services,Travel & Mileage Reimb.,-500
5060,43770,784,550632,Parking Fund,DCS - Parking Services,Laundry Service,-
5060,43770,786,550632,Parking Fund,DCS - Parking Services,Laundry Service,-
5060,43770,788,550632,Parking Fund,DCS - Parking Services,Laundry Service,"-2,000"
5060,43770,101,550652,Parking Fund,DCS - Parking Services,Legal Postings and Doc. Fees,-500
5060,43770,785,550656,Parking Fund,DCS - Parking Services,Miscellaneous Expense,-
5060,43770,101,550663,Parking Fund,DCS - Parking Services,Software License Updates,-
5060,43770,101,550671,Parking Fund,DCS - Parking Services,Office Machine Service,-
5060,43770,101,560620,Parking Fund,DCS - Parking Services,Office Supplies,"-7,500"
5060,43770,793,560620,Parking Fund,DCS - Parking Services,Office Supplies,-
5060,43770,783,560623,Parking Fund,DCS - Parking Services,Cleaning Supplies,-
5060,43770,784,560623,Parking Fund,DCS - Parking Services,Cleaning Supplies,-
5060,43770,786,560623,Parking Fund,DCS - Parking Services,Cleaning Supplies,-
5060,43770,788,560623,Parking Fund,DCS - Parking Services,Cleaning Supplies,"-5,000"
5060,43770,101,560625,Parking Fund,DCS - Parking Services,Clothing,-800
5060,43770,784,560625,Parking Fund,DCS - Parking Services,Clothing,-
5060,43770,786,560625,Parking Fund,DCS - Parking Services,Clothing,-
5060,43770,788,560625,Parking Fund,DCS - Parking Services,Clothing,-
5060,43770,101,560631,Parking Fund,DCS - Parking Services,Operational Supplies,"-1,500"
5060,43770,786,560631,Parking Fund,DCS - Parking Services,Operational Supplies,"-5,000"
5060,43770,788,560631,Parking Fund,DCS - Parking Services,Operational Supplies,"-12,000"
5060,43770,793,560631,Parking Fund,DCS - Parking Services,Operational Supplies,-
5060,43770,783,560634,Parking Fund,DCS - Parking Services,Sign Replacement,"-1,000"
5060,43770,784,560634,Parking Fund,DCS - Parking Services,Sign Replacement,"-2,000"
5060,43770,786,560634,Parking Fund,DCS - Parking Services,Sign Replacement,"-1,000"
5060,43770,787,560634,Parking Fund,DCS - Parking Services,Sign Replacement,"-1,000"
5060,43770,788,560634,Parking Fund,DCS - Parking Services,Sign Replacement,"-1,000"
5060,43770,786,560637,Parking Fund,DCS - Parking Services,Vehicle Equipment Parts,-
5060,43770,788,560637,Parking Fund,DCS - Parking Services,Vehicle Equipment Parts,-
5060,43770,783,570705,Parking Fund,DCS - Parking Services,Building Improvements,"-6,000"
5060,43770,784,570705,Parking Fund,DCS - Parking Services,Building Improvements,"-6,000"
5060,43770,785,570705,Parking Fund,DCS - Parking Services,Building Improvements,-
5060,43770,786,570705,Parking Fund,DCS - Parking Services,Building Improvements,-
5060,43770,787,570705,Parking Fund,DCS - Parking Services,Building Improvements,-
5060,43770,788,570705,Parking Fund,DCS - Parking Services,Building Improvements,"-6,000"
5060,41300,793,570707,Parking Fund,DCS - Parking Services,Capital Improvements,-
5060,43770,783,570707,Parking Fund,DCS - Parking Services,Capital Improvements,-
5060,43770,784,570707,Parking Fund,DCS - Parking Services,Capital Improvements,-
5060,43770,785,570707,Parking Fund,DCS - Parking Services,Capital Improvements,-
5060,43770,786,570707,Parking Fund,DCS - Parking Services,Capital Improvements,"-610,000"
5060,43770,787,570707,Parking Fund,DCS - Parking Services,Capital Improvements,"-500,144"
5060,43770,788,570707,Parking Fund,DCS - Parking Services,Capital Improvements,-
5060,43770,783,570710,Parking Fund,DCS - Parking Services,Equipment,-
5060,43770,784,570710,Parking Fund,DCS - Parking Services,Equipment,-
5060,43770,786,570710,Parking Fund,DCS - Parking Services,Equipment,-
5060,43770,787,570710,Parking Fund,DCS - Parking Services,Equipment,-
5060,43770,788,570710,Parking Fund,DCS - Parking Services,Equipment,"-3,225"
5060,43770,101,570720,Parking Fund,DCS - Parking Services,Computer Equipment,-
5060,43770,783,570720,Parking Fund,DCS - Parking Services,Computer Equipment,-
5060,43770,783,570750,Parking Fund,DCS - Parking Services,Vehicles,-
5060,43770,784,570750,Parking Fund,DCS - Parking Services,Vehicles,-
5060,43770,786,570750,Parking Fund,DCS - Parking Services,Vehicles,"-33,000"
5060,43770,787,570750,Parking Fund,DCS - Parking Services,Vehicles,-
5060,43770,788,570750,Parking Fund,DCS - Parking Services,Vehicles,-
5060,41300,101,580898,Parking Fund,DCS - Parking Services,Amortization,-
5060,41300,101,580899,Parking Fund,DCS - Parking Services,Depreciation Expense,-
5060,41300,101,580999,Parking Fund,DCS - Parking Services,Less Fixed Assets Capitalized,-
5060,0,0,174590,Parking Fund,DCS - Parking Services,Gain (Loss) on Disposal of Capital Assets,-
5060,41300,157,581802,Parking Fund,DCS - Parking Services,2010C Bond Interest Expense,"-18,523"
5060,41300,157,581801,Parking Fund,DCS - Parking Services,2010C Bond Principal Payment,"-226,240"
5060,41300,146,581802,Parking Fund,DCS - Parking Services,2016B Bond Interest Expense,"-124,570"
5060,41300,146,581801,Parking Fund,DCS - Parking Services,2016B Bond Principal Payment,"-200,000"
5060,41300,140,581802,Parking Fund,DCS - Parking Services,2016E Bond Interest Expense,"-307,831"
5060,41300,140,581801,Parking Fund,DCS - Parking Services,2016E Bond Principal Payment,"-460,000"
5060,41300,138,581802,Parking Fund,DCS - Parking Services,2018A Bond Interest Expense,"-158,600"
5060,41300,138,581801,Parking Fund,DCS - Parking Services,2018A Bond Principal Payment,"-935,000"
5060,41300,141,581802,Parking Fund,DCS - Parking Services,2020A Bond Interest Payment,"-11,940"
5060,41300,141,581801,Parking Fund,DCS - Parking Services,2020A Bond Principal Payment,-
5060,41300,101,591826,Parking Fund,DCS - Parking Services,Transfer To Sir Fund,"-300,000"
5060,41300,101,591890,Parking Fund,DCS - Parking Services,Transfer To Other Funds,-
5060,41300,101,591801,Parking Fund,DCS - Parking Services,Transfer To General Fund,-
5040,41300,101,510501,Water Fund,Water/Sewer,Regular Salaries,"-110,016"
5040,43730,101,510501,Water Fund,Water/Sewer,Regular Salaries,"-158,965"
5040,43730,776,510501,Water Fund,Water/Sewer,Regular Salaries,"-221,344"
5040,43730,777,510501,Water Fund,Water/Sewer,Regular Salaries,"-277,673"
5040,43730,781,510501,Water Fund,Water/Sewer,Regular Salaries,-
5040,43750,101,510501,Water Fund,Water/Sewer,Regular Salaries,"-130,202"
5040,43750,781,510501,Water Fund,Water/Sewer,Regular Salaries,"-277,673"
5040,41300,101,510503,Water Fund,Water/Sewer,Overtime,-
5040,43730,101,510503,Water Fund,Water/Sewer,Overtime,-
5040,43730,776,510503,Water Fund,Water/Sewer,Overtime,"-10,000"
5040,43730,777,510503,Water Fund,Water/Sewer,Overtime,"-30,000"
5040,43750,781,510503,Water Fund,Water/Sewer,Overtime,"-20,000"
5040,43730,101,510518,Water Fund,Water/Sewer,Seasonal Employees,-
5040,43750,781,510519,Water Fund,Water/Sewer,Vacation Time Payout,-
5040,43730,776,520515,Water Fund,Water/Sewer,Health Insurance Opt Out,-
5040,43750,781,520515,Water Fund,Water/Sewer,Health Insurance Opt Out,-
5040,41300,101,520520,Water Fund,Water/Sewer,Life Insurance Expense,-186
5040,43730,101,520520,Water Fund,Water/Sewer,Life Insurance Expense,-153
5040,43730,776,520520,Water Fund,Water/Sewer,Life Insurance Expense,-279
5040,43730,777,520520,Water Fund,Water/Sewer,Life Insurance Expense,-400
5040,43750,101,520520,Water Fund,Water/Sewer,Life Insurance Expense,-140
5040,43750,781,520520,Water Fund,Water/Sewer,Life Insurance Expense,-400
5040,41300,101,520521,Water Fund,Water/Sewer,Health Insurance Expense,"-25,988"
5040,43730,101,520521,Water Fund,Water/Sewer,Health Insurance Expense,"-33,531"
5040,43730,776,520521,Water Fund,Water/Sewer,Health Insurance Expense,"-38,291"
5040,43730,777,520521,Water Fund,Water/Sewer,Health Insurance Expense,"-63,443"
5040,43750,101,520521,Water Fund,Water/Sewer,Health Insurance Expense,"-30,659"
5040,43750,781,520521,Water Fund,Water/Sewer,Health Insurance Expense,"-63,443"
5040,41300,101,520522,Water Fund,Water/Sewer,Social Security Expense,"-6,821"
5040,43730,101,520522,Water Fund,Water/Sewer,Social Security Expense,"-9,720"
5040,43730,776,520522,Water Fund,Water/Sewer,Social Security Expense,"-13,723"
5040,43730,777,520522,Water Fund,Water/Sewer,Social Security Expense,"-17,216"
5040,43750,101,520522,Water Fund,Water/Sewer,Social Security Expense,"-8,073"
5040,43750,781,520522,Water Fund,Water/Sewer,Social Security Expense,"-17,216"
5040,41300,101,520523,Water Fund,Water/Sewer,Medicare Expense,"-1,595"
5040,43730,101,520523,Water Fund,Water/Sewer,Medicare Expense,"-2,305"
5040,43730,776,520523,Water Fund,Water/Sewer,Medicare Expense,"-3,209"
5040,43730,777,520523,Water Fund,Water/Sewer,Medicare Expense,"-4,026"
5040,43750,101,520523,Water Fund,Water/Sewer,Medicare Expense,"-1,888"
5040,43750,781,520523,Water Fund,Water/Sewer,Medicare Expense,"-4,026"
5040,41300,101,520527,Water Fund,Water/Sewer,IMRF Contributions,"-6,117"
5040,43730,101,520527,Water Fund,Water/Sewer,IMRF Contributions,"-8,432"
5040,43730,776,520527,Water Fund,Water/Sewer,IMRF Contributions,"-12,307"
5040,43730,777,520527,Water Fund,Water/Sewer,IMRF Contributions,"-15,439"
5040,43750,101,520527,Water Fund,Water/Sewer,IMRF Contributions,"-7,239"
5040,43750,781,520527,Water Fund,Water/Sewer,IMRF Contributions,"-15,439"
5040,43730,101,520528,Water Fund,Water/Sewer,Change in IMRF NPL,-
5040,43730,101,520900,Water Fund,Water/Sewer,Change in NPO,-
5040,43730,101,530650,Water Fund,Water/Sewer,Conferences Training,"-13,000"
5040,43730,101,530658,Water Fund,Water/Sewer,Temporary Services,-
5040,41300,101,530660,Water Fund,Water/Sewer,General Contractuals,-
5040,43730,776,530660,Water Fund,Water/Sewer,General Contractuals,"-53,500"
5040,43770,776,530660,Water Fund,Water/Sewer,General Contractuals,-
5040,43730,101,530667,Water Fund,Water/Sewer,External Support,"-201,500"
5040,43750,101,530667,Water Fund,Water/Sewer,External Support,
5040,43730,776,530667,Water Fund,Water/Sewer,External Support,"-41,100"
5040,43730,777,530667,Water Fund,Water/Sewer,External Support,"-351,500"
5040,43750,781,530667,Water Fund,Water/Sewer,External Support,"-382,500"
5040,41300,101,530675,Water Fund,Water/Sewer,Bank Charges,"-70,000"
5040,41999,776,540674,Water Fund,Water/Sewer,Property Repair,-
5040,43730,776,540674,Water Fund,Water/Sewer,Property Repair,"-46,000"
5040,43730,101,540690,Water Fund,Water/Sewer,Telecommunication Charges,"-2,500"
5040,43730,776,540690,Water Fund,Water/Sewer,Telecommunication Charges,"-3,650"
5040,43730,777,540690,Water Fund,Water/Sewer,Telecommunication Charges,"-3,000"
5040,43730,776,540692,Water Fund,Water/Sewer,Electricity,"-130,000"
5040,43730,776,540693,Water Fund,Water/Sewer,Natural Gas,"-5,000"
5040,43730,776,560691,Water Fund,Water/Sewer,City Of Chicago Water Expense,"-8,000,000"
5040,41300,101,550601,Water Fund,Water/Sewer,Printing,-
5040,41300,172,550601,Water Fund,Water/Sewer,Printing,-
5040,43730,101,550601,Water Fund,Water/Sewer,Printing,"-2,500"
5040,43730,101,550602,Water Fund,Water/Sewer,Membership Dues,"-2,500"
5040,41300,101,550603,Water Fund,Water/Sewer,Postage,-
5040,43730,101,550603,Water Fund,Water/Sewer,Postage,-400
5040,43730,101,550632,Water Fund,Water/Sewer,Laundry Service,-
5040,43750,101,550632,Water Fund,Water/Sewer,Laundry Service,-
5040,43730,101,550652,Water Fund,Water/Sewer,Legal Postings and Doc. Fees,"-1,000"
5040,41300,101,550663,Water Fund,Water/Sewer,Software License Updates,-
5040,43730,101,550671,Water Fund,Water/Sewer,Office Machine Service,"-2,500"
5040,41300,101,560620,Water Fund,Water/Sewer,Office Supplies,-
5040,43730,101,560620,Water Fund,Water/Sewer,Office Supplies,-200
5040,43750,101,560620,Water Fund,Water/Sewer,Office Supplies,-300
5040,43730,101,560625,Water Fund,Water/Sewer,Clothing,"-5,000"
5040,43750,101,560625,Water Fund,Water/Sewer,Clothing,"-5,000"
5040,43730,776,560631,Water Fund,Water/Sewer,Operational Supplies,"-30,000"
5040,43730,777,560631,Water Fund,Water/Sewer,Operational Supplies,"-120,000"
5040,43730,778,560631,Water Fund,Water/Sewer,Operational Supplies,"-2,500"
5040,43730,781,560631,Water Fund,Water/Sewer,Operational Supplies,-
5040,43750,781,560631,Water Fund,Water/Sewer,Operational Supplies,"-15,000"
5040,43730,777,560633,Water Fund,Water/Sewer,Roadway Maintenance,"-25,000"
5040,43730,781,560633,Water Fund,Water/Sewer,Roadway Maintenance,-
5040,43750,781,560633,Water Fund,Water/Sewer,Roadway Maintenance,"-25,000"
5040,43730,776,570707,Water Fund,Water/Sewer,Capital Improvements,"-855,000"
5040,43730,777,570707,Water Fund,Water/Sewer,Capital Improvements,"-3,940,000"
5040,43730,781,570707,Water Fund,Water/Sewer,Capital Improvements,"-1,950,000"
5040,43750,777,570707,Water Fund,Water/Sewer,Capital Improvements,"-450,000"
5040,43750,781,570707,Water Fund,Water/Sewer,Capital Improvements,"-2,197,500"
5040,41300,101,570711,Water Fund,Water/Sewer,Software,-
5040,43730,777,570711,Water Fund,Water/Sewer,Software,"-55,000"
5040,43730,776,570710,Water Fund,Water/Sewer,Equipment,"-15,000"
5040,43730,777,570710,Water Fund,Water/Sewer,Equipment,"-7,500"
5040,43750,781,570710,Water Fund,Water/Sewer,Equipment,"-7,500"
5040,43730,776,570720,Water Fund,Water/Sewer,Computer Equipment,-
5040,43730,777,570720,Water Fund,Water/Sewer,Computer Equipment,-
5040,43750,781,570720,Water Fund,Water/Sewer,Computer Equipment,-
5040,43730,777,570740,Water Fund,Water/Sewer,Facilities Furnishings,-
5040,43730,777,570750,Water Fund,Water/Sewer,Vehicles,"-50,000"
5040,43750,781,570750,Water Fund,Water/Sewer,Vehicles,-
5040,43730,101,580700,Water Fund,Water/Sewer,Bad Debt Expense,-
5040,41300,101,580898,Water Fund,Water/Sewer,Amortization,-
5040,41300,101,580899,Water Fund,Water/Sewer,Depreciation Expense,-
5040,41300,101,580999,Water Fund,Water/Sewer,Less Fixed Assets Capitalized,-
5040,41300,157,581802,Water Fund,Water/Sewer,2010C Bond Interest Expense,"-7,677"
5040,41300,157,581801,Water Fund,Water/Sewer,2010C Bond Principal,"-93,760"
5040,41300,159,581802,Water Fund,Water/Sewer,2011B Bond Interest Expense,-
5040,41300,159,581801,Water Fund,Water/Sewer,2011B Bond Principal,-
5040,41300,148,581802,Water Fund,Water/Sewer,2012A Bond Interest Expense,"-13,400"
5040,41300,148,581801,Water Fund,Water/Sewer,2012A Bond Principal,"-98,810"
5040,41300,142,530805,Water Fund,Water/Sewer,Bond Issuance Costs,-
5040,41300,142,581802,Water Fund,Water/Sewer,2020B Bond Interest,"-92,053"
5040,41300,142,581801,Water Fund,Water/Sewer,2020B Bond Principal,"-767,960"
5040,41300,101,591826,Water Fund,Water/Sewer,Transfer to Sir Fund,"-670,000"
4025,41300,101,530804,Debt Service Fund,Finance,Bond Paying Agent Fees,"-9,000"
4025,41300,185,581801,2007A Debt Service Fund,Finance,Bond Principal Payment,-
4025,41300,185,581802,2007A Debt Service Fund,Finance,Bond Interest Expense,-
