Fund ID,Department ID,Program ID,Account ID,Fund,Department,Description,Actuals 2018,Actuals 2019,Estimates 2020,Estimates 2021
1001,46260,231,585652,General Fund,DCS Administration,Operating Subsidies‐ Visit OP,"-212,500","-212,500","-222,000","-155,000"
1001,46260,101,570665,General Fund,DCS Administration,Census Expenses,‐,‐,‐,‐
1001,46260,232,585652,General Fund,DCS Administration,Operating Subsidies‐ OPEDC,"-670,786","-571,500","-571,500","-521,500"
1001,46260,233,585652,General Fund,DCS Administration,Operating Subsidies‐ OP Arts Council,‐,"-192,000","-227,000","-184,500"
1001,46260,101,585656,General Fund,DCS Administration,Operating Subsidies‐ Chamber of Comm.,‐,‐,‐,
1001,41300,101,510501,General Fund,Finance,Regular Salaries,"-639,235","-645,929","-660,547","-585,308"
1001,41300,171,510501,General Fund,Finance,Regular Salaries,‐,‐,‐,‐
1001,41300,101,510502,General Fund,Finance,Merit Incentives,‐,‐,"-100,000","-100,000"
1001,41300,101,510503,General Fund,Finance,Overtime,"-6,838","-3,003","-10,000","-10,000"
1001,41300,101,510515,General Fund,Finance,Comp Time,-503,‐,‐,‐
1001,41300,101,510522,General Fund,Finance,Turnover savings‐ Villagewide,‐,‐,"1,825,000","1,500,000"
1001,41300,101,510523,General Fund,Finance,Health Insurance Offset,‐,‐,"1,000,000","1,000,000"
1001,41300,101,510999,General Fund,Finance,Grant Admin. ‐ Salaries,619,657,662,700
1001,41300,101,510506,General Fund,Finance,"Equip Allow (Auto,Phone,Tools)","-1,527","-1,502","-1,512","-1,512"
1001,41300,101,510519,General Fund,Finance,Vacation Time Payout,"-11,125",-317,‐,‐
1001,41300,101,520515,General Fund,Finance,Health Insurance Opt Out,"-1,139","-67,723","-65,000","-65,000"
1001,41300,101,520520,General Fund,Finance,Life Insurance Expense,"-1,533",-831,-744,-744
1001,41300,101,520521,General Fund,Finance,Health Insurance Expense,"-129,507","-96,223","-97,644","-89,109"
1001,41300,101,520522,General Fund,Finance,Social Security Expense,"-37,189","-39,066","-39,859","-35,195"
1001,41300,171,520522,General Fund,Finance,Social Security Expense,‐,‐,‐,‐
1001,41300,101,520523,General Fund,Finance,Medicare Expense,"-8,976","-9,579","-9,703","-8,612"
1001,41300,171,520523,General Fund,Finance,Medicare Expense,‐,‐,‐,‐
1001,41300,101,520527,General Fund,Finance,IMRF Contributions,"-73,233","-43,281","-61,517","-49,649"
1001,41300,171,520527,General Fund,Finance,IMRF Contributions,‐,‐,‐,‐
1001,41300,101,520999,General Fund,Finance,Grant Admin. ‐ Benefits,211,291,246,250
1001,41300,101,530650,General Fund,Finance,Conferences Training,"-2,024","-3,415","-5,176","-3,600"
1001,41300,101,530654,General Fund,Finance,Collection Agency Expense,"-47,906","-35,308","-60,000","-65,000"
1001,41300,101,530658,General Fund,Finance,Temporary Services,‐,‐,‐,
1001,41300,101,530660,General Fund,Finance,General Contractuals,‐,‐,‐,
1001,41300,101,530667,General Fund,Finance,External Support,"-57,333","-53,935","-154,950","-80,200"
1001,41300,101,530668,General Fund,Finance,ADP Payroll Services,‐,‐,‐,
1001,41300,101,530670,General Fund,Finance,Audit Service Fees,"-65,279","-65,300","-67,500","-69,277"
1001,41300,101,530675,General Fund,Finance,Bank Charges,"-131,276","-139,424","-190,000","-190,000"
1001,41300,175,540690,General Fund,Finance,Telecomminication Charges,‐,‐,‐,
1001,41300,101,550601,General Fund,Finance,Printing,"-6,386","-8,384","-8,700","-7,500"
1001,41300,101,550602,General Fund,Finance,Membership Dues,"-2,325","-2,700","-2,600","-2,300"
1001,41300,101,550603,General Fund,Finance,Postage,-903,-925,"-2,000","-1,500"
1001,41300,101,550605,General Fund,Finance,Travel & Mileage Reimbursement,-17,-85,-300,-200
1001,41300,101,550606,General Fund,Finance,Books & Subscriptions,‐,‐,‐,
1001,41300,101,550652,General Fund,Finance,Legal Postings and Doc. Fees,"-1,160","-1,473","-2,300","-2,000"
1001,41300,101,550656,General Fund,Finance,Miscellaneous Expense,-22,,‐,
1001,41300,101,550663,General Fund,Finance,Software License Updates,"-69,050","-69,999","-71,900","-75,400"
1001,41300,101,560616,General Fund,Finance,Toner Cartridges,‐,‐,‐,
1001,41300,101,560617,General Fund,Finance,Paper Supply,"-15,257","-9,045","-14,600","-12,000"
1001,41300,101,560620,General Fund,Finance,Office Supplies,"-5,000","-4,796","-5,700","-3,550"
1001,41300,171,560620,General Fund,Finance,Office Supplies,‐,‐,‐,
1001,41300,101,560623,General Fund,Finance,Cleaning Supplies,‐,‐,‐,
1001,41300,101,560625,General Fund,Finance,Clothing,-474,-598,-840,‐
1001,41300,101,560670,General Fund,Finance,Equipment Rental,"-46,908","-45,711","-45,600","-46,676"
1001,41300,101,581804,General Fund,Finance,Penalties & Fines,"-9,356",-533,‐,‐
1001,41300,101,582100,General Fund,Finance,Loss on Investments,"-15,309",‐,‐,‐
1001,41300,101,591825,General Fund,Finance,Transfer To Debt Service Fund,"-500,000","-500,000","-500,000","-500,000"
1001,41300,101,591826,General Fund,Finance,Transfer To Sir Fund,"-750,000","-3,000,000","-500,000","-1,000,000"
1001,41300,101,591860,General Fund,Finance,Transfer To Parking,"-40,000","-40,000","-40,000","-40,000"
1001,41300,101,591895,General Fund,Finance,Transfer To Cip Fund,"-1,836,000","-1,700,000","-1,930,000",‐
1001,42500,101,510501,General Fund,FIRE ‐ Admin,Regular Salaries,"-485,175","-533,699","-563,222","-546,494"
1001,42500,101,510503,General Fund,FIRE ‐ Admin,Overtime,-66,‐,‐,‐
1001,42500,101,520519,General Fund,FIRE ‐ Admin,Vacatiob Time Payout,,,,
1001,42500,101,520520,General Fund,FIRE ‐ Admin,Life Insurance Expense,-351,-324,-372,-372
1001,42500,101,520521,General Fund,FIRE ‐ Admin,Health Insurance Expense,"-81,059","-78,118","-77,366","-77,366"
1001,42500,101,520522,General Fund,FIRE ‐ Admin,Social Security Expense,"-3,519","-5,434","-7,077","-6,263"
1001,42500,101,520523,General Fund,FIRE ‐ Admin,Medicare Expense,"-4,528","-5,143","-5,861","-5,619"
1001,42500,101,520525,General Fund,FIRE ‐ Admin,Fire Pension Contributions,"-5,550,647","-5,411,662","-5,438,948","-6,138,212"
1001,42500,101,520527,General Fund,FIRE ‐ Admin,IMRF Contributions,"-5,779","-3,808","-5,316","-4,048"
1001,42500,101,530650,General Fund,FIRE ‐ Admin,Conferences Training,"-7,847","-2,058","-8,000","-4,000"
1001,42500,101,530667,General Fund,FIRE ‐ Admin,External Support,"-53,416","-57,714","-72,650","-70,850"
1001,42500,101,550601,General Fund,FIRE ‐ Admin,Printing,-39,-133,-250,-250
1001,42500,101,550602,General Fund,FIRE ‐ Admin,Membership Dues,"-11,500","-11,348","-11,800","-11,550"
1001,42500,101,550603,General Fund,FIRE ‐ Admin,Postage,"-1,789","-1,717","-1,700","-1,700"
1001,42500,101,550671,General Fund,FIRE ‐ Admin,Office Machine Service,"-3,998","-3,950","-4,000","-4,000"
1001,42500,101,560620,General Fund,FIRE ‐ Admin,Office Supplies,"-3,993","-3,996","-4,000","-3,000"
1001,42500,101,560625,General Fund,FIRE ‐ Admin,Clothing,"-2,389","-1,753","-3,000","-3,000"
1001,42500,101,560638,General Fund,FIRE ‐ Admin,Special Events,-819,"-1,492","-1,500","-1,000"
1001,42510,101,510501,General Fund,FIRE ‐ Operations,Regular Salaries,"-5,979,402","-6,327,359","-6,923,871","-6,600,946"
1001,42510,101,510503,General Fund,FIRE ‐ Operations,Overtime,"-289,188","-423,322","-500,000","-500,000"
1001,42510,101,510999,General Fund,FIRE ‐ Operations,Contra Salaries,‐,‐,‐,
1001,42510,101,510509,General Fund,FIRE ‐ Operations,Comp Time Payout,"-1,714","-4,306",‐,‐
1001,42510,101,510510,General Fund,FIRE ‐ Operations,Sick Time Payout,"-30,869","-35,413","-65,000","-65,000"
1001,42510,101,510516,General Fund,FIRE ‐ Operations,FD 7G Pay,"-189,237","-126,222","-185,000","-185,000"
1001,42510,101,510519,General Fund,FIRE ‐ Operations,Vacation Time Payout,"-62,657","-6,907","-40,000","-40,000"
1001,42510,101,510521,General Fund,FIRE ‐ Operations,Holiday Pay,‐,‐,"-90,358","-90,358"
1001,42510,101,520515,General Fund,FIRE ‐ Operations,Health Insurance Opt Out,"-7,386",‐,‐,‐
1001,42510,101,520520,General Fund,FIRE ‐ Operations,Life Insurance Expense,"-5,995","-5,857","-5,859","-5,859"
1001,42510,101,520521,General Fund,FIRE ‐ Operations,Health Insurance Expense,"-1,138,049","-1,149,109","-1,130,572","-1,187,253"
1001,42510,101,520522,General Fund,FIRE ‐ Operations,Social Security Expense,"-11,733","-7,827","-11,470","-14,152"
1001,42510,101,520523,General Fund,FIRE ‐ Operations,Medicare Expense,"-86,898","-89,169","-101,058","-96,425"
1001,42510,101,520525,General Fund,FIRE ‐ Operations,Fire Pension Contributions,-885,‐,‐,‐
1001,42510,101,520999,General Fund,FIRE ‐ Operations,Contra Benefits,‐,‐,‐,
1001,42510,101,530660,General Fund,FIRE ‐ Operations,General Contractuals,"-108,643","-45,819","-87,100","-65,100"
1001,42510,101,530675,General Fund,FIRE ‐ Operations,Bank Charges,-34,,‐,
1001,42510,101,530681,General Fund,FIRE ‐ Operations,WSCDC Contract,"-502,222","-507,179","-607,000","-632,000"
1001,42510,101,550673,General Fund,FIRE ‐ Operations,Repairs,"-14,988","-14,991","-16,300","-16,800"
1001,42510,101,540690,General Fund,FIRE ‐ Operations,Telecommunication Charges,"-21,704","-26,000","-27,000","-27,000"
1001,42510,101,560625,General Fund,FIRE ‐ Operations,Clothing,"-82,951","-85,257","-93,000","-93,000"
1001,42510,101,560630,General Fund,FIRE ‐ Operations,Small Tools,"-19,736","-19,628","-23,000","-27,000"
1001,42510,101,560631,General Fund,FIRE ‐ Operations,Operational Supplies,‐,‐,‐,
1001,42510,101,570710,General Fund,FIRE ‐ Operations,Equipment,"-19,987","-14,351","-18,000","-18,000"
1001,42510,101,570720,General Fund,FIRE ‐ Operations,Computer Equipment,"-14,956","-14,852","-16,900","-16,900"
1001,42520,101,530660,General Fund,FIRE ‐ EMS,General Contractuals,"-7,194","-9,978","-13,500","-13,500"
1001,42520,101,550601,General Fund,FIRE ‐ EMS,Printing,-146,-400,-400,-400
1001,42520,101,550602,General Fund,FIRE ‐ EMS,Membership Dues,-675,-707,"-1,000","-1,000"
1001,42520,101,550673,General Fund,FIRE ‐ EMS,Repairs,-875,"-1,221","-2,500","-2,500"
1001,42520,101,560631,General Fund,FIRE ‐ EMS,Operational Supplies,"-26,596","-25,959","-30,500","-30,500"
1001,42520,101,570710,General Fund,FIRE ‐ EMS,Equipment,-441,"-8,722","-6,000","-6,000"
1001,42530,101,550602,General Fund,FIRE ‐ Prev. and Inv.,Membership Dues,"-2,021","-1,635","-2,400","-2,400"
1001,42530,101,550673,General Fund,FIRE ‐ Prev. and Inv.,Repairs,‐,"-1,000","-1,000",-500
1001,42530,101,560630,General Fund,FIRE ‐ Prev. and Inv.,Small Tools,"-2,000","-2,000","-2,000","-1,000"
1001,42540,101,530650,General Fund,FIRE ‐ Training and Public Ed.,Conferences Training,"-31,583","-28,614","-50,000","-50,000"
1001,42540,101,550601,General Fund,FIRE ‐ Training and Public Ed.,Printing,-994,"-1,413","-1,500","-1,500"
1001,42540,101,550602,General Fund,FIRE ‐ Training and Public Ed.,Membership Dues,-190,-733,"-1,350","-1,350"
1001,42540,101,550673,General Fund,FIRE ‐ Training and Public Ed.,Repairs,"-3,000",-977,"-4,000","-2,000"
1001,42540,101,560630,General Fund,FIRE ‐ Training and Public Ed.,Small Tools,-717,‐,‐,
1001,42540,101,560631,General Fund,FIRE ‐ Training and Public Ed.,Operational Supplies,"-14,425","-19,649","-33,520","-33,520"
1001,42540,101,560638,General Fund,FIRE ‐ Training and Public Ed.,Special Events,"-1,797",-931,"-4,000","-4,000"
1001,41040,101,510501,General Fund,Information Technology,Regular Salaries,"-548,658","-559,813","-642,661","-642,459"
1001,41040,101,510503,General Fund,Information Technology,Overtime,-429,-971,"-1,500","-1,500"
1001,41040,101,510515,General Fund,Information Technology,Comp Time,-199,-536,‐,‐
1001,41040,101,510506,General Fund,Information Technology,"Equip Allow (Auto,Phone,Tools)","-1,011",-745,"-1,200","-1,200"
1001,41040,101,510509,General Fund,Information Technology,Comp Time Payout,-23,,‐,‐
1001,41040,101,510519,General Fund,Information Technology,Vacation Time Payout,‐,"-1,377",‐,‐
1001,41040,101,520515,General Fund,Information Technology,Health Insurance Opt‐out,"-1,504",,‐,‐
1001,41040,101,520520,General Fund,Information Technology,Life Insurance Expense,-686,-655,-744,-744
1001,41040,101,520521,General Fund,Information Technology,Health Insurance Expense,"-124,001","-116,715","-129,003","-129,003"
1001,41040,101,520522,General Fund,Information Technology,Social Security Expense,"-31,949","-32,533","-39,466","-39,454"
1001,41040,101,520523,General Fund,Information Technology,Medicare Expense,"-7,472","-7,609","-9,340","-9,337"
1001,41040,101,520527,General Fund,Information Technology,IMRF Contributions,"-54,395","-36,508","-56,751","-53,706"
1001,41040,101,530650,General Fund,Information Technology,Conferences Training,"-2,723","-7,822","-9,000",-500
1001,41040,101,530667,General Fund,Information Technology,External Support,"-102,134","-118,636","-125,000","-117,000"
1001,41040,101,540690,General Fund,Information Technology,Telecommunication Charges,"-137,264","-162,045","-217,500","-216,800"
1001,41040,101,540698,General Fund,Information Technology,Computer Supplies,"-6,057","-4,966","-10,000","-6,000"
1001,41040,101,540699,General Fund,Information Technology,Hardware Maintenance,"-13,739","-44,263","-40,000","-36,000"
1001,41040,101,550602,General Fund,Information Technology,Membership Dues,-300,-300,-500,-500
1001,41040,101,550603,General Fund,Information Technology,Postage,-253,-178,"-1,000",-500
1001,41040,721,550603,General Fund,Information Technology,Postage,‐,‐,‐,
1001,41040,101,550605,General Fund,Information Technology,Travel & Mileage Reimbursement,‐,-159,-500,-150
1001,41040,101,550606,General Fund,Information Technology,Books & Subscriptions,‐,‐,-700,-500
1001,41040,101,550663,General Fund,Information Technology,Software License Updates,"-82,826","-168,960","-187,000","-145,000"
1001,41040,101,550671,General Fund,Information Technology,Office Machine Service,‐,‐,"-1,000",
1001,41040,101,550672,General Fund,Information Technology,Telephone Maintenance,"-22,277","-34,819","-30,000","-23,000"
1001,41040,101,560620,General Fund,Information Technology,Office Supplies,-897,"-1,482","-1,500","-1,500"
1001,42400,101,510501,General Fund,POLICE,Regular Salaries,"-627,322","-585,152","-616,812","-582,915"
1001,42400,412,510501,General Fund,POLICE,Regular Salaries,"-7,875,182","-7,887,477","-8,903,357","-8,541,356"
1001,42400,421,510501,General Fund,POLICE,Regular Salaries,"-3,238,767","-3,604,392","-4,247,334","-4,381,796"
1001,42400,101,510503,General Fund,POLICE,Overtime,"-27,290","-7,688","-14,000","-10,300"
1001,42400,412,510503,General Fund,POLICE,Overtime,"-529,154","-479,768","-523,000","-538,690"
1001,42400,421,510503,General Fund,POLICE,Overtime,"-188,032","-242,703","-200,450","-206,464"
1001,42400,101,510508,General Fund,POLICE,CTA Patrol Pay,‐,"-1,558",‐,‐
1001,42400,412,510508,General Fund,POLICE,CTA Patrol Pay,"-76,251","-112,015","-130,000","-133,900"
1001,42400,421,510508,General Fund,POLICE,CTA Patrol Pay,"-24,247","-15,690","-21,500","-22,145"
1001,42400,101,510514,General Fund,POLICE,Court Time,"-3,064",,‐,‐
1001,42400,412,510514,General Fund,POLICE,Court Time,"-106,883","-123,710","-115,000","-118,450"
1001,42400,421,510514,General Fund,POLICE,Court Time,"-29,003","-16,017","-25,000","-25,750"
1001,42400,101,510515,General Fund,POLICE,Comp Time,-786,‐,‐,‐
1001,42400,412,510515,General Fund,POLICE,Comp Time,"-32,930","-1,223",‐,‐
1001,42400,421,510515,General Fund,POLICE,Comp Time,"-18,013",‐,‐,‐
1001,42400,101,510999,General Fund,POLICE,Grant Admin. ‐ Salaries,‐,‐,‐,‐
1001,42400,412,510999,General Fund,POLICE,Grant Admin. ‐ Salaries,679,‐,‐,‐
1001,42400,421,510999,General Fund,POLICE,Grant Admin. ‐ Salaries,611,‐,‐,‐
1001,42400,101,510509,General Fund,POLICE,Comp Time Payout,‐,"-3,003",‐,‐
1001,42400,421,510509,General Fund,POLICE,Comp Time Payout,"-34,895","-63,951","-25,000","-75,000"
1001,42400,412,510509,General Fund,POLICE,Comp Time Payout,"-100,488","-85,539","-75,000","-25,000"
1001,42400,101,510510,General Fund,POLICE,Sick Time Payout,"-2,236","-2,329",‐,‐
1001,42400,412,510510,General Fund,POLICE,Sick Time Payout,"-43,151","-28,875","-50,000","-50,000"
1001,42400,421,510510,General Fund,POLICE,Sick Time Payout,"-14,681","-28,619","-30,000","-30,000"
1001,42400,101,510519,General Fund,POLICE,Vacation Time Payout,"-17,690","-2,311",‐,‐
1001,42400,412,510519,General Fund,POLICE,Vacation Time Payout,"-23,093","-35,504","-15,000","-15,000"
1001,42400,421,510519,General Fund,POLICE,Vacation Time Payout,"-25,870","-28,089","-30,000","-30,000"
1001,42400,101,520515,General Fund,POLICE,Health Insurance Opt Out,"-5,366",‐,‐,‐
